schema_version,timestamp,run_id,seed,plotfile,t_s,t_ttdyn,rho_c_ic,window_valid,window_x2pct_ttdyn,t_field_relax_ttdyn,r_star_cm,m_mag_1.2R_G_cm3,m_mag_1.5R_G_cm3,m_mag_2.0R_G_cm3,b_pole_implied_1.2R_G,ratio_1.2R_over_1.5R,ratio_1.5R_over_2.0R,r_independent,caveat
1,2026-07-29T02:11:42.730501+00:00,seed42ext,42,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed42ext00150,0.989139027479849,3.586355173790757,988393849.5,False,0.0335544661873671,0.4,242546619.0005876,3.356624458719388e+30,9.25673408224404e+27,7.964019321938837e+22,470486.4010964494,362.6143334027444,116231.93902536256,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:43.146660+00:00,seed42ext,42,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed42ext00160,1.08658143783309,3.9396554509088872,988393849.5,False,0.0335544661873671,0.4,243016803.279086,3.299398622057628e+30,8.132081245629917e+27,1.233914863459334e+23,459786.1374979145,405.7262246157077,65904.7190892188,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:43.669213+00:00,seed42ext,42,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed42ext00162,1.1,3.988307590310101,988393849.5,False,0.0335544661873671,0.4,243055500.2229373,3.4548394309472084e+30,8.048315514555952e+27,1.311881932151015e+23,481217.6004145976,429.2624245034734,61349.38912802623,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:44.070217+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00000,0.0,0.0,988393849.5,False,0.0358508220506353,0.4,224523963.6454235,0.0,0.0,0.0,,,,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:44.460877+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00005,0.0002227345553654,0.0008075762888984,988393849.5,False,0.0358508220506353,0.4,224523963.6454235,2.286562042502852e+24,233175917.85634696,166323184.51919165,0.4040404853395742,9806167221400358.0,1.40194476512949,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:44.834602+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00010,0.000581450784127,0.0021081859779324,988393849.5,False,0.0358508220506353,0.4,224688205.3280908,1.1213211059912068e+25,72816080050.39975,4323965522.930005,1.9770568894656213,153993610369451.75,16.84011578359166,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:45.344213+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00015,0.0011591668577099,0.0042028308882184,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,2.412965510131504e+25,3813802994324.8296,20225012589.748547,4.23298881303002,6326927514929.7,188.56863388346824,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:45.721228+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00020,0.0020895843713758,0.0075762774626832,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,6.870039014331941e+25,110356642421421.23,111491191832.68983,12.05189140526174,622530630108.9858,989.8238650729362,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:46.107162+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00025,0.0035880310813099,0.0130092469053244,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,3.2278144576235515e+26,1388910885159302.8,491691698715.9165,56.624524603803465,232398960373.4248,2824.7596792594427,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:46.505884+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00030,0.0060012944921258,0.0217590985223925,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,1.5287513936809164e+27,3.587700584120295e+16,1586450974865.3071,268.1840051249923,42610896808.03914,22614.63254119717,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:46.886902+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00035,0.009887879347879,0.0358508220501969,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,6.332123934426761e+27,1.1191097811233366e+18,8301135667174.65,1110.824405264182,5658179421.924738,134814.05749681397,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:47.485496+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00040,0.0161472631239182,0.0585456837089612,988393849.5,False,0.0358508220506353,0.4,225066744.8492913,1.6587549264479423e+28,2.4622195733814088e+19,37685298191222.14,2909.9011228013405,673682779.7083693,653363.431247818,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:47.894349+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00045,0.026228063289067,0.0950959853590178,988393849.5,False,0.0358508220506353,0.4,224846555.9908552,1.8610354219214845e+28,4.412173356599194e+20,133337056642098.05,3274.3561497557143,42179562.57629753,3309037.6131837866,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:48.288286+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00050,0.0424632927630407,0.1539606116694502,988393849.5,False,0.0358508220506353,0.4,224688205.3280908,4.47714838522757e+28,5.542752599706922e+21,367542088940201.06,7893.882504199882,8077481.909375322,15080592.853159534,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:48.664558+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00055,0.0686102921831702,0.248762680988665,988393849.5,False,0.0358508220506353,0.4,225292132.9225429,1.871574988486036e+29,5.999556599041127e+22,1340232098209780.8,32734.0052979924,3119522.180664414,44765056.79169342,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:49.159817+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00060,0.110084940834433,0.3991387319170977,988393849.5,False,0.0358508220506353,0.4,228865891.4058737,1.963191354521165e+30,1.6992216092837793e+24,1863712006485150.0,327528.7357011045,1155347.4507357809,911740442.3918532,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:49.569334+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00065,0.157587007955054,0.5713685999649092,988393849.5,False,0.0358508220506353,0.4,232177793.72003376,1.602081714067328e+31,1.9356954700586203e+25,1965115873775504.8,2560074.590974921,827651.7349182052,9850286672.101624,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:49.934127+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00070,0.205277538786043,0.744281787327774,988393849.5,False,0.0358508220506353,0.4,233856372.47893173,1.3950445584105733e+31,2.090173750427527e+25,7328803352322637.0,2181576.5108198696,667429.9484075087,2851998682.3839545,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:50.364581+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00075,0.253013523096972,0.9173597769261396,988393849.5,False,0.0358508220506353,0.4,234492010.61577016,8.240229500147506e+30,6.201191689208736e+25,1.4135207807161988e+16,1278159.792898134,132881.38656457094,4387053783.579137,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
1,2026-07-29T02:11:50.854085+00:00,seed123ext,123,/home/rafael/wd-magnetizada/castro/Exec/science/wd_braithwaite/plt_seed123ext00080,0.300893423606609,1.09095956840421,988393849.5,False,0.0358508220506353,0.4,234663354.6462327,4.489460836862334e+30,1.5674290003922734e+26,1.2302891335410509e+17,694845.6747389606,28642.195823471284,1274033036.3488276,False,"Measured with the background star already OUTSIDE its validity window (t/t_dyn > X_2pct). Real, non-noise field (verified: absolute B_r on the sampling shell is structured and well above the numerical floor, and exterior |B| never exceeds interior |B| at any tested radius -- see session notes). NOT a measurement of the relaxed field's true exterior structure: m(r) is not r-independent and was still growing at the largest radius tested. Tool limitation (Castro's MHD path has no well-balancing, docs/teoria.md Sec 6.8), not evidence against a physical exterior dipole."
